num,svn_id,real_name,project_name,role_on_project,organization
462,sseth,Siddharth Seth,Apache Hadoop,PMC,Hortonworks
514,sseth,Siddharth Seth,Apache Hadoop,Committer,Hortonworks
2354,sseth,Siddharth Seth,Hadoop,NA,Hortonworks
1447,sseth,Siddharth Seth,Apache Hadoop,PMC,Hortonworks 
1509,sseth,Siddharth Seth,Apache Hadoop,Committer,Hortonworks 
965,swagle,Siddharth Wagle,Apache Ambari,PMC,Hortonworks
2008,swagle,Siddharth Wagle,Ambari,NA,Hortonworks
817,sgoeschl,Siegfried Goeschl,Apache Turbine,Committer,IT20one
820,sgoeschl,Siegfried Goeschl,Apache Turbine,PMC Member,IT20one
2774,sgoeschl,Siegfried Goeschl,Turbine,NA,IT20one
1820,sgoeschl,Siegfried Goeschl,Apache Turbine,PMC Member,IT20one 
1823,sgoeschl,Siegfried Goeschl,Apache Turbine,Java Developer,IT20one 
1827,sgoeschl,Siegfried Goeschl,Apache Turbine,Committer,IT20one 
2098,sijie,Sijie Guo,Bookkeeper,NA,Twitter
680,si0680,Sim IJskes,Apache River,Committer,QCG
2636,si2636,Sim IJskes,River,NA,QCG
1671,si1671,Sim IJskes,Apache River,Committer,QCG
316,skitching,Simon Kitching,Apache Commons Logging,Committer,Apache Software Foundation
1158,simonetripodi,Simone Tripodi,Apache BVal,PMC,Adobe
2566,simonetripodi,Simone Tripodi,Oltu,NA,Adobe
1791,simonetripodi,Simone Tripodi,Apache Syncope,PMC member,The Apache Software Foundation
2111,Simone Tripodi,simonetripodi,BVal,NA,Adobe
2439,sdong,Siying Dong,Hive,NA,Facebook
1544,sdong,Siying Dong,Apache Hive,Committer,Facebook
2215,sowmya_kr,Sowmya Ramesh,Falcon,NA,Hortonworks
2655,sr2655,Sravya Tirukkovalur,Sentry,NA,Cloudera
2353,sreekanth,Sreekanth Ramakrishnan,Hadoop,NA,InMobi
2040,sr2040,Sreenath Somarajapuram,Ambari,NA,Hortonworks
2009,sriharsha,Sriharsha Chintalapani,Ambari,NA,Hortonworks
2403,ssrungarapu,Srikanth Srungarapu,HBase,NA,Cloudera
2204,sriksun,Srikanth Sundarrajan,Falcon,NA,InMobi
862,srimanth,Srimanth Gunturi,Apache Ambari,Committer,Hortonworks
966,srimanth,Srimanth Gunturi,Apache Ambari,PMC,Hortonworks
2010,srimanth,Srimanth Gunturi,Ambari,NA,Hortonworks
101,hemapani,Srinath Perera,Apache Axiom,Committer,Lanka Software Foundation
133,hemapani,Srinath Perera,Apache Axis,Committer,Indiana University, USA
1087,hemapani,Srinath Perera,Apache Axiom,Committer,Lanka Software Foundation
1120,hemapani,Srinath Perera,Apache Axis2,Committer,Indiana University, USA
1961,hemapani,Srinath Perera,Airavata,NA,WSO2
377,sr0377,Srinath Perera,Apache Geronimo,Committer,IBM
650,sr0650,Srinivasa Segu,Apache OpenJPA,Committer,Oracle Corporation
2596,sr2596,Srinivasa Segu,OpenJPA,NA,Oracle
1649,sr1649,Srinivasa Segu,Apache OpenJPA,Committer,Oracle Corporation 
1234,slewis,Stan Lewis,Apache Camel,Committer,Red Hat
2153,slewis,Stan Lewis,Camel,NA,Red Hat
218,slewis,Stan Lewis,Apache Camel,Committer,FuseSource 
613,ssilvert,Stan Silvert,Apache MyFaces,Committer,JBoss/Blog/organization
793,ssilvert,Stan Silvert,Apache Tobago,Committer,JBoss/Blog/organization
1618,ssilvert,Stan Silvert,Apache MyFaces,committer,JBoss/Blog/organization
2543,ssilvert,Stan Silvert,MyFaces,NA,JBoss/Blog/organization
1805,ssilvert,Stan Silvert,Apache Tobago,Portlets Guru,JBoss/Blog/organization 
2488,stefanegli,Stefan Egli,Jackrabbit,NA,Adobe
1755,stefanegli,Stefan Egli,Apache Sling,Java Developer,Adobe 
564,stefan,Stefan Guggisberg,Apache Jackrabbit,Committer,Adobe
2487,stefan,Stefan Guggisberg,Jackrabbit,NA,Adobe
1579,stefan,Stefan Guggisberg,Apache Jackrabbit,Committer,Adobe
602,snicoll,Stephane Nicoll,Apache Maven,PMC Member,ASF
1171,schu,Stephen Chu,Apache Bigtop,committer,Cloudera 
2405,syuanjiang,Stephen Yuan Jiang,HBase,NA,Hortonworks
128,stevel,Steve Loughran,Apache Axis,Committer,HP labs
892,stevel,Steve Loughran,Apache Hama,Committer,Hortonworks
893,stevel,Steve Loughran,Apache Hama,PMC,Hortonworks
1016,stevel,Steve Loughran,Apache Accumulo,Contributor,Hortonworks
1115,stevel,Steve Loughran,Apache Axis2,Committer,HP labs
1899,stevel,Steve Loughran,Accumulo,NA,Hortonworks
2355,stevel,Steve Loughran,Hadoop,NA,Hortonworks
2373,stevel,Steve Loughran,hama,NA,Hortonworks
1178,stevel,Steve Loughran,Apache Bigtop,committer,HP Laboratories 
1190,stevel,Steve Loughran,Apache Bigtop,mentor,HP Laboratories 
1449,stevel,Steve Loughran,Apache Hadoop,PMC,Hortonworks 
1510,stevel,Steve Loughran,Apache Hadoop,Committer,Hortonworks 
1611,sslavic,Stevo Slavi?,Apache Mahout,Committer,LinkedIn Profile 
2011,subin,Subin Modeel,Ambari,NA,Red Hat
2210,suhasv,Suhas Vasu,Falcon,NA,InMobi
2563,sujen,Sujen Shah,Nutch,NA,NASA JPL
131,sumedha,Sumedha Rubasinghe,Apache Axis,Committer,WSO2
1118,sumedha,Sumedha Rubasinghe,Apache Axis2,Committer,WSO2
2026,su2026,Sumit Gupta,Ambari,NA,Hortonworks
2510,sumit,Sumit Gupta,Knox,NA,Hortonworks
964,smohanty,Sumit Mohanty,Apache Ambari,PMC,Hortonworks
2004,smohanty,Sumit Mohanty,Ambari,NA,Hortonworks
2517,smohanty,Sumit Mohanty,Knox,NA,Hortonworks
1610,smarthi,Suneel Marthi,Apache Mahout,PMC,VeriSign Inc. 
2044,su2044,Sunitha Velpula,Ambari,NA,Hortonworks
787,supun,Supun Kamburugamuva,Apache Synapse,Committer,WSO2
1782,supun,Supun Kamburugamuva,Apache Synapse,Committer,WSO2
2745,supun,Supun Kamburugamuva,Synapse,NA,WSO2
1962,scnakandala,Supun Nakandala,Airavata,NA,Indiana University
1963,smarru,Suresh Marru,Airavata,NA,Indiana University
2041,su2041,Suresh Srinivas,Ambari,NA,Hortonworks
464,suresh,Suresh Srinivas,Apache Hadoop,PMC,Hortonworks
515,suresh,Suresh Srinivas,Apache Hadoop,Committer,Hortonworks
2356,suresh,Suresh Srinivas,Hadoop,NA,Hortonworks
1450,suresh,Suresh Srinivas,Apache Hadoop,PMC,Hortonworks 
1511,suresh,Suresh Srinivas,Apache Hadoop,Committer,Hortonworks 
2203,Suresh Thalamati,suresht,Db,NA,IBM
876,khorgath,Sushanth Sowmyan,Apache HCatalog,Committer,Hortonworks
877,khorgath,Sushanth Sowmyan,Apache HCatalog,PPMC,Hortonworks
2429,khorgath,Sushanth Sowmyan,Hive,NA,Hortonworks
1548,khorgath,Sushanth Sowmyan,Apache Hive,Committer,Hortonworks
2012,swapan,Swapan Shridhar,Ambari,NA,Hortonworks
2426,szehon,Szehon Ho,Hive,NA,Cloudera
1900,ta1900,Takahiko Saito,Accumulo,NA,Hortonworks
517,tanping,Tanping Wang,Apache Hadoop,Committer,Yahoo!
1513,tanping,Tanping Wang,Apache Hadoop,Committer,Yahoo! 
2779,dunning,Ted Dunning,Zookeeper,NA,MapR Technologies
843,tdunning,Ted Dunning,Apache Zookeeper,PMC,MapR Technologies
1874,tdunning,Ted Dunning,Apache Zookeeper,PMC,MapR Technologies
1605,tdunning,Ted Dunning,Apache Mahout,PMC,MapR Technologies 
2270,te2270,Ted Kirby,Geronimo,NA,IBM
1360,te1360,Ted Kirby,Apache Geronimo,Committer,IBM 
1901,te1901,Ted Malaska,Accumulo,NA,Cloudera
2046,te2046,Ted Yu,Ambari,NA,Hortonworks
435,tedyu,Ted Yu,Apache Hbase,Committer,Hortonworks
1017,tedyu,Ted Yu,Apache Accumulo,Contributor,Hortonworks
1902,tedyu,Ted Yu,Accumulo,NA,Hortonworks
2406,tedyu,Ted Yu,HBase,NA,Hortonworks
1414,tedyu,Ted Yu,Apache HBase,Committer,Hortonworks 
2559,tejasp,Tejas Patil,Nutch,NA,Facebook
1878,thawan,Thawan Kooburat,Apache Zookeeper,Committer,Facebook
2787,thawan,Thawan Kooburat,Zookeeper,NA,Facebook
2036,th2036,Thejas Nair,Ambari,NA,Hortonworks
667,thejas,Thejas Nair,Apache Pig,PMC member,HortonWorks
678,thejas,Thejas Nair,Apache Pig,Committer,HortonWorks
2420,thejas,Thejas Nair,Hive,NA,Hortonworks
2619,thejas,Thejas Nair,Pig,NA,HortonWorks
1533,thejas,Thejas Nair,Apache Hive,PMC,Hortonworks
1669,thejas,Thejas Nair,Apache PIG,PMC member,HortonWorks 
97,thilina,Thilina Gunarathne,Apache Axiom,Committer,WSO2
122,thilina,Thilina Gunarathne,Apache Axis,Committer,Lanka Software Foundation
1083,thilina,Thilina Gunarathne,Apache Axiom,Committer,WSO2
1109,thilina,Thilina Gunarathne,Apache Axis2,Committer,Lanka Software Foundation
154,th0154,Thilini Gunawardhana,Apache Axis,Contributor,WSO2
1141,th1141,Thilini Gunawardhana,Apache Axis2,Contributor,WSO2
863,tbeerbower,Thomas Beerbower,Apache Ambari,Committer,Hortonworks
967,tbeerbower,Thomas Beerbower,Apache Ambari,PMC,Hortonworks
2013,tbeerbower,Thomas Beerbower,Ambari,NA,Hortonworks
2518,tbeerbower,Thomas Beerbower,Knox,NA,Hortonworks
1159,th1159,Thomas DeWeese,Apache Batik,Committer,Eastman Kodak Company
2706,th2706,Thomas Dudziak,Spark,NA,Facebook
466,tgraves,Thomas Graves,Apache Hadoop,PMC,Yahoo!
518,tgraves,Thomas Graves,Apache Hadoop,Committer,Yahoo!
1452,tgraves,Thomas Graves,Apache Hadoop,PMC,Yahoo! 
1514,tgraves,Thomas Graves,Apache Hadoop,Committer,Yahoo! 
695,mckierna,Thomas McKiernan,Apache Sandesha,Committer,IBM
1680,mckierna,Thomas McKiernan,Apache Sandesha,Committer,IBM
565,thomasm,Thomas Mueller,Apache Jackrabbit,Committer,Adobe
2489,thomasm,Thomas Mueller,Jackrabbit,NA,Adobe
1580,thomasm,Thomas Mueller,Apache Jackrabbit,Committer,Adobe
1288,tn,Thomas Neidhart,Apache Commons Email,Committer,The Apache Software Foundation
724,tterm,Thomas Termin,Apache ServiceMix,Committer,Blue Elephant Systems
740,tterm,Thomas Termin,Apache ServiceMix,PMC,Blue Elephant Systems
2689,tterm,Thomas Termin,ServiceMix,NA,Blue Elephant Systems
1710,tterm,Thomas Termin,Apache ServiceMix,Committer,Blue Elephant Systems 
1727,tterm,Thomas Termin,Apache ServiceMix,PMC,Blue Elephant Systems 
819,tv,Thomas Vandahl,Apache Turbine,PMC Chair,TeWiSoft GmbH
824,tv,Thomas Vandahl,Apache Torque,Committer,TeWiSoft GmbH
1816,tv,Thomas Vandahl,Apache Torque,Java Developer,TeWiSoft GmbH
2775,tv,Thomas Vandahl,Turbine,NA,TeWiSoft GmbH
1821,tv,Thomas Vandahl,Apache Turbine,PMC Chair,TeWiSoft GmbH 
2538,th2538,Thomas White,Mesos,NA,Cloudera
802,tibor,Tibor Kiss,Apache Whirr,Committer,Omixon
833,tibor,Tibor Kiss,Apache Whirr,PMC,Omixon
1853,tibor,Tibor Kiss,Apache Whirr,committer,Omixon
1862,tibor,Tibor Kiss,Apache Whirr,PMC,Omixon
782,tijs,Tijs Rademakers,Apache Synapse,Committer,Atos Origin
1777,tijs,Tijs Rademakers,Apache Synapse,Committer,Atos Origin
2740,tijs,Tijs Rademakers,Synapse,NA,Atos Origin
306,ti0306,Tim Anderson,Apache Commons Jelly,Contributor,Intalio, Inc.
1308,ti1308,Tim Anderson,Apache Commons Jelly,Contributor,Intalio, Inc.
362,ti0362,Tim McConnell,Apache Geronimo,PMC,IBM
406,ti0406,Tim McConnell,Apache Geronimo,Committer,IBM
651,ti0651,Tim McConnell,Apache OpenJPA,Committer,IBM Corporation
2271,ti2271,Tim McConnell,Geronimo,NA,IBM
2597,ti2597,Tim McConnell,OpenJPA,NA,IBM
1361,ti1361,Tim McConnell,Apache Geronimo,Committer,IBM 
1650,ti1650,Tim McConnell,Apache OpenJPA,Committer,IBM Corporation 
296,tobrien,Tim O'Brien,Apache Commons JEXL,Committer,independent
1297,tobrien,Tim O'Brien,Apache Commons JEXL,Committer,independent
32,tabish,Timothy Bish,ActiveMQ,Committer,Fuse Source
937,tabish,Timothy Bish,Apache ActiveMQ,Committer,Fuse Source
1929,tabish,Timothy Bish,ActiveMQ,NA,Red Hat
2537,ti2537,Timothy St Clair,Mesos,NA,Redhat
566,tripod,Tobias Bocanegra,Apache Jackrabbit,Committer,Adobe
2492,tripod,Tobias Bocanegra,Jackrabbit,NA,Adobe
1582,tripod,Tobias Bocanegra,Apache Jackrabbit,Committer,Adobe
1275,to1275,Todd Carmichael,Apache Commons DBCP,Contributor,toddc@concur.com
436,todd,Todd Lipcon,Apache Hbase,Committer,Cloudera
467,todd,Todd Lipcon,Apache Hadoop,PMC,Cloudera
519,todd,Todd Lipcon,Apache Hadoop,Committer,Cloudera
2358,todd,Todd Lipcon,Hadoop,NA,Cloudera
2407,todd,Todd Lipcon,HBase,NA,Cloudera
1415,todd,Todd Lipcon,Apache HBase,Committer,Cloudera 
1453,todd,Todd Lipcon,Apache Hadoop,PMC,Cloudera 
1515,todd,Todd Lipcon,Apache Hadoop,Committer,Cloudera 
82,to0082,Todor Boev,Apache Aries,PMC,ProSyst
1061,to1061,Todor Boev,Apache Aries,PMC,ProSyst
2086,to2086,Todor Boev,Aries,NA,ProSyst
679,to0679,Tom Hobbs,Apache River,Committer,TRH Tech Services Ltd
2635,to2635,Tom Hobbs,River,NA,TRH Tech Services Ltd
1670,to1670,Tom Hobbs,Apache River,Committer,TRH Tech Services Ltd
2087,to2087,Tom Watson,Aries,NA,IBM
2656,to2656,Tom White,Sentry,NA,Cloudera
468,tomwhite,Tom White,Apache Hadoop,PMC,Cloudera
520,tomwhite,Tom White,Apache Hadoop,Committer,Cloudera
801,tomwhite,Tom White,Apache Whirr,Committer,Cloudera
834,tomwhite,Tom White,Apache Whirr,PMC Chair,Cloudera
1068,tomwhite,Tom White,Apache Avro,java,Cloudera
1074,tomwhite,Tom White,Apache Avro,Committer,Cloudera
1854,tomwhite,Tom White,Apache Whirr,committer,Cloudera
1863,tomwhite,Tom White,Apache Whirr,PMC,Cloudera
2095,tomwhite,Tom White,Avro,NA,Cloudera
2180,tomwhite,Tom White,Crunch,NA,Cloudera
2359,tomwhite,Tom White,Hadoop,NA,Cloudera
1185,tomwhite,Tom White,Apache Bigtop,committer,Cloudera 
1192,tomwhite,Tom White,Apache Bigtop,mentor,Cloudera 
1454,tomwhite,Tom White,Apache Hadoop,PMC,Cloudera 
1516,tomwhite,Tom White,Apache Hadoop,Committer,Cloudera 
2490,tomekr,Tomek R?kawek,Jackrabbit,NA,Adobe
888,tommaso,Tommaso Teofili,Apache Hama,PMC,Adobe
889,tommaso,Tommaso Teofili,Apache Hama,Committer,Adobe
2374,tommaso,Tommaso Teofili,hama,NA,Adobe
2491,tommaso,Tommaso Teofili,Jackrabbit,NA,Adobe
2567,tommaso,Tommaso Teofili,Oltu,NA,Adobe
1581,tommaso,Tommaso Teofili,Apache Jackrabbit,Committer,Adobe
605,tchemit,Tony Chemit,Apache Maven,Committer,CodeLutin
2530,tchemit,Tony Chemit,Maven,NA,CodeLutin
1615,tchemit,Tony Chemit,Apache Maven,Committer,CodeLutin 
2625,tmajest,Tony Majestro,REEF,NA,Microsoft
1240,tcurdt,Torsten Curdt,Apache Commons BCel,Committer,ASF
1235,tjsnell,Tracy Snell,Apache Camel,Committer,Juice Labs
2154,tjsnell,Tracy Snell,Camel,NA,Juice Labs
219,tjsnell,Tracy Snell,Apache Camel,Committer,Juice Labs 
885,travis,Travis Crawford,Apache HCatalog,Committer,Twitter
1552,travis,Travis Crawford,Apache Hive,Committer,Twitter
1173,traviscraw,Travis Crawford,Apache Bigtop,committer,Twitter 
1294,tsavo,Travis Savo,Apache Commons JCS,Committer,IFilm
2033,tr2033,Trevor McKay,Ambari,NA,Red Hat
247,trygvis,Trygve Laugstol,Apache Continuum,PMC Member,ASF
611,trygvis,Trygve Laugstol,Apache Maven,Emeritus,ASF
465,szetszwo,Tsz Wo (Nicholas) Sze,Apache Hadoop,PMC,Hortonworks
516,szetszwo,Tsz Wo (Nicholas) Sze,Apache Hadoop,Committer,Hortonworks
2357,szetszwo,Tsz Wo (Nicholas) Sze,Hadoop,NA,Hortonworks
1451,szetszwo,Tsz Wo (Nicholas) Sze,Apache Hadoop,PMC,Hortonworks 
1512,szetszwo,Tsz Wo (Nicholas) Sze,Apache Hadoop,Committer,Hortonworks 
2657,tu2657,Tuong Truong,Sentry,NA,IBM
725,ulhasbhole,Ulhas Bhole,Apache ServiceMix,Committer,FuseSource
2690,ulhasbhole,Ulhas Bhole,ServiceMix,NA,FuseSource
1711,ulhasbhole,Ulhas Bhole,Apache ServiceMix,Committer,FuseSource 
2099,umamahesh,Uma Maheswara Rao G,Bookkeeper,NA,Intel
2361,umamahesh,Uma Maheswara Rao G,Hadoop,NA,Intel
784,upul,Upul Godage,Apache Synapse,Committer,Apache
1779,upul,Upul Godage,Apache Synapse,Committer,Apache
2742,upul,Upul Godage,Synapse,NA,Apache
2441,vgumashta,Vaibhav Gumashta,Hive,NA,Hortonworks
363,va0363,Vamsavardhana Reddy Chillakuru,Apache Geronimo,PMC,IBM
407,va0407,Vamsavardhana Reddy Chillakuru,Apache Geronimo,Committer,IBM
2272,va2272,Vamsavardhana Reddy Chillakuru,Geronimo,NA,IBM
1362,va1362,Vamsavardhana Reddy Chillakuru,Apache Geronimo,Committer,IBM 
2658,va2658,Vamsee Yarlagadda,Sentry,NA,Cloudera
883,avandana,Vandana Ayyalasomayajula,Apache HCatalog,Committer,Yahoo!
884,avandana,Vandana Ayyalasomayajula,Apache HCatalog,PPMC,Yahoo!
1551,avandana,Vandana Ayyalasomayajula,Apache Hive,Committer,Yahoo!
861,reznor,Varun Kapoor,Apache Ambari,Committer,Hortonworks
2363,vvasudev,Varun Vasudev,Hadoop,NA,Hortonworks
2038,ve2038,Velmurugan Periasamy,Ambari,NA,Hortonworks
2727,venkatnrangan,Venkat Ranganathan,Sqoop,NA,Hortonworks
103,venkat,Venkat Reddy,Apache Axiom,Committer,Computer Associates
135,venkat,Venkat Reddy,Apache Axis,Committer,Computer Associates
1089,venkat,Venkat Reddy,Apache Axiom,Committer,Computer Associates
1122,venkat,Venkat Reddy,Apache Axis2,Committer,Computer Associates
2519,venkatesh,Venkatesh Seetharam,Knox,NA,Hortonworks
378,vi0378,Viet Nguyen,Apache Geronimo,Committer,IBM
2273,vi2273,Viet Nguyen,Geronimo,NA,IBM
1363,vi1363,Viet Nguyen,Apache Geronimo,Committer,IBM 
2463,catholicon,Vikas Saurabh,Jackrabbit,NA,Adobe
864,vikram,Vikram Dixit,Apache Ambari,Committer,Hortonworks
969,vikram,Vikram Dixit,Apache Ambari,PMC,Hortonworks
2015,vikram,Vikram Dixit,Ambari,NA,Hortonworks
2427,vikram,Vikram Dixit,Hive,NA,Hortonworks
1886,vikrams,Vikram Srivastava,Accumulo,NA,Cloudera
2525,vi2525,Vinay Shukla,Knox,NA,Hortonworks
1163,vi1163,Vincent Hardy,Apache Batik,Committer,Sun Microsystems Inc.
606,vmassol,Vincent Massol,Apache Maven,Committer,ASF
603,vsiveton,Vincent Siveton,Apache Maven,PMC Member,ASF
687,vi0687,Vinod Johnson,Apache River,Emeritus Committer,Sun Microsystems
470,vinodkv,Vinod Kumar Vavilapalli,Apache Hadoop,PMC,Hortonworks
522,vinodkv,Vinod Kumar Vavilapalli,Apache Hadoop,Committer,Hortonworks
867,vinodkv,Vinod Kumar Vavilapalli,Apache Ambari,Committer,Hortonworks
970,vinodkv,Vinod Kumar Vavilapalli,Apache Ambari,PMC,Hortonworks
2016,vinodkv,Vinod Kumar Vavilapalli,Ambari,NA,Hortonworks
2181,vinodkv,Vinod Kumar Vavilapalli,Crunch,NA,Hortonworks
2362,vinodkv,Vinod Kumar Vavilapalli,Hadoop,NA,Hortonworks
1456,vinodkv,Vinod Kumar Vavilapalli,Apache Hadoop,PMC,Hortonworks 
1518,vinodkv,Vinod Kumar Vavilapalli,Apache Hadoop,Committer,Hortonworks 
83,vi0083,Violeta Georgieva,Apache Aries,PMC,SAP
1062,vi1062,Violeta Georgieva,Apache Aries,PMC,SAP
2088,vi2088,Violeta Georgieva,Aries,NA,SAP
968,vbrodetskyi,Vitaly Brodetskyi,Apache Ambari,Committer,Hortonworks
2014,vbrodetskyi,Vitaly Brodetskyi,Ambari,NA,Hortonworks
865,vgogate,Vitthal Suhas Gogate,Apache Ambari,Committer,Hortonworks
866,vgogate,Vitthal Suhas Gogate,Apache Ambari,PMC,Hortonworks
2042,vi2042,Vivek Ratnavel Subramanian,Ambari,NA,The Ohio State University
2520,vtkhir,Vladimir Tkhir,Knox,NA,Hortonworks
2365,wangda,Wangda Tan,Hadoop,NA,Hortonworks
604,wfay,Wayne Fay,Apache Maven,PMC Member,ASF
302,Bob McWhirter,werken,Apache Commons Jelly,Committer,The Werken Company
161,wglass,Will Glass-Husain,Apache Velocity,PMC Chair,Forio Business Simulations
166,wglass,Will Glass-Husain,Apache Velocity,Committer,Forio Business Simulations
815,wglass,Will Glass-Husain,Apache Turbine,Committer,Forio Business Simulations
821,wglass,Will Glass-Husain,Apache Turbine,PMC Member,Forio Business Simulations
974,wglass,Will Glass-Husain,Apache Velocity Anakia,PMC Chair,Forio Business Simulations
979,wglass,Will Glass-Husain,Apache Velocity Anakia,Java developer,Forio Business Simulations
984,wglass,Will Glass-Husain,Apache Velocity Anakia,Committer,Forio Business Simulations
2773,wglass,Will Glass-Husain,Turbine,NA,Forio Business Simulations
2777,wglass,Will Glass-Husain,Velocity,NA,Forio Business Simulations
1819,wglass,Will Glass-Husain,Apache Turbine,PMC Member,Forio Business Simulations 
1825,wglass,Will Glass-Husain,Apache Turbine,Java Developer,Forio Business Simulations 
1829,wglass,Will Glass-Husain,Apache Turbine,Committer,Forio Business Simulations 
1832,wglass,Will Glass-Husain,Apache Velocity,PMC Chair,Forio Business Simulations 
1837,wglass,Will Glass-Husain,Apache Velocity,Java developer,Forio Business Simulations 
33,ningjiang,Willem Jiang,ActiveMQ,Committer,Fuse Source
938,ningjiang,Willem Jiang,Apache ActiveMQ,Committer,Fuse Source
1236,ningjiang,Willem Jiang,Apache Camel,Committer,Red Hat
1930,ningjiang,Willem Jiang,ActiveMQ,NA,Red Hat
2691,njiang,Willem Jiang,ServiceMix,NA,FuseSource
753,wi0753,Willem Jiang,Apache ServiceMix,Contributor,FuseSource
220,ningjiang,Willem Jiang,Apache Camel,Committer,FuseSource 
1712,njiang,Willem Jiang,Apache ServiceMix,Committer,FuseSource
1237,wtam,William Tam,Apache Camel,Committer,Progress Software
2155,wtam,William Tam,Camel,NA,Progress Software
221,wtam,William Tam,Apache Camel,Committer,Progress Software 
324,wi0324,Winston Ojeda,Apache Commons Net,Contributor,Quad/Graphics, Inc.
1314,wi1314,Winston Ojeda,Apache Commons Net,Contributor,Quad/Graphics, Inc.
2233,whoschek,Wolfgang Hoschek,Flume,NA,Cloudera
971,xiwang,Xi Wang,Apache Ambari,PMC,Hortonworks
2017,xiwang,Xi Wang,Ambari,NA,Hortonworks
2367,xyao,Xiaoyu Yao,Hadoop,NA,Hortonworks
364,xu0364,Xuan Dai 'Delos',Apache Geronimo,PMC,IBM
408,xu0408,Xuan Dai 'Delos',Apache Geronimo,Committer,IBM
1364,xu1364,Xuan Dai 'Delos',Apache Geronimo,Committer,IBM 
2274,xu2274,"Xuan Dai ""Delos""",Geronimo,NA,IBM
2366,xgong,Xuan Gong,Hadoop,NA,Hortonworks
2659,xu2659,Xuefu Zhang,Sentry,NA,Cloudera
1546,xuefuz,Xuefu Zhang,Apache Hive,Committer,Cloudera
2539,ya2539,Yan Xu,Mesos,NA,Twitter
2375,yxjiang,Yexi Jiang,hama,NA,Facebook
2369,yliu,Yi Liu,Hadoop,NA,Intel
2769,yliu,Yi Liu,Tajo,NA,Intel
2450,yhuai,Yin Huai,Hive,NA,The Ohio State University
1545,yhuai,Yin Huai,Apache Hive,Committer,The Ohio State University
2624,yingdachen,Yingda Chen,REEF,NA,Microsoft
269,yoavs,Yoa Shapira,Apache Commons DBCP,Committer,Apache Software Foundation
319,yoavs,Yoav Shapira,Apache Commons Modeler,Committer,Apache
2368,yjzhangal,Yongjun Zhang,Hadoop,NA,Cloudera
1527,heyongqiang,Yongqiang He,Apache Hive,PMC,Facebook 
2454,ychena,Yongzhi Chen,Hive,NA,Cloudera
2526,yu2526,Yu Gau,Knox,NA,IBM
1964,yuma,Yu Ma,Airavata,NA,Indiana University
379,yu0379,Yun Feng Ma,Apache Geronimo,Committer,IBM
2275,yu2275,Yun Feng Ma,Geronimo,NA,IBM
1365,yu1365,Yun Feng Ma,Apache Geronimo,Committer,IBM 
868,yusaku,Yusaku Sako,Apache Ambari,Committer,Hortonworks
869,yusaku,Yusaku Sako,Apache Ambari,PMC,Hortonworks
972,yusaku,Yusaku Sako,Apache Ambari,PMC,Hortonworks
2018,yusaku,Yusaku Sako,Ambari,NA,Hortonworks
2521,zblanko,Zachary Blanko,Knox,NA,Hortonworks
2047,zh2047,Zhan Zhang,Ambari,NA,Hortonworks
2370,zhz,Zhe Zhang,Hadoop,NA,Cloudera
471,zshao,Zheng Shao,Apache Hadoop,PMC,Facebook
523,zshao,Zheng Shao,Apache Hadoop,Committer,Facebook
525,zshao,Zheng Shao,Apache Hive,Committer,Facebook
2372,zshao,Zheng Shao,Hadoop,NA,Facebook
1457,zshao,Zheng Shao,Apache Hadoop,PMC,Facebook 
1521,zshao,Zheng Shao,Apache Hadoop,Committer,Facebook 
2371,zjshen,Zhijie Shen,Hadoop,NA,Hortonworks
1520,zjshen,Zhijie Shen,Apache Hadoop,Committer,Hortonworks 

